"Stn Code","Sampling Date","State","City/Town/Village/Area","Location of Monitoring Station","Agency","Type of Location","SO2","NO2","RSPM/PM10","PM 2.5"
78,23-10-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",20,36,242,NA
78,24-10-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,43,233,NA
78,25-10-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,83,254,NA
78,28-10-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",16,33,280,NA
78,30-10-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,36,273,NA
78,11-06-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,62,222,NA
78,11-11-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,63,194,NA
78,13-11-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,81,281,NA
78,18-11-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,67,136,NA
78,20-11-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,46,150,NA
78,22-11-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,58,134,NA
78,25-11-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,51,191,NA
78,27-11-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,59,307,NA
78,29-11-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",15,59,902,NA
78,12-02-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,34,241,NA
78,12-04-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",13,33,291,NA
78,12-06-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,28,322,NA
78,12-10-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,30,177,NA
78,12-12-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",14,31,180,NA
78,16-12-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,29,159,NA
78,18-12-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",11,22,249,NA
78,20-12-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",10,25,246,NA
78,23-12-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,20,259,NA
78,27-12-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",12,22,284,NA
78,31-12-14,Karnataka,Bangalore,"AMCO Batteries, Mysore Road, Bangalore",Karnataka State Pollution Control Board,"Residential, Rural and other Areas",8,30,266,NA
404,01-02-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,113,NA
404,01-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,28,130,NA
404,01-08-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,30,103,NA
404,16-01-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,84,NA
404,20-01-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,29,71,NA
404,23-01-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,30,92,NA
404,27-01-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,29,89,NA
404,30-01-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,147,NA
404,02-03-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,30,139,NA
404,02-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,29,110,NA
404,02-10-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,29,39,NA
404,13-02-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,29,112,NA
404,17-02-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,28,94,NA
404,20-02-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,29,104,NA
404,24-02-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,93,NA
404,03-03-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,95,NA
404,03-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,28,84,NA
404,03-10-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,30,102,NA
404,13-03-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,29,112,NA
404,17-03-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,31,65,NA
404,20-03-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,16,33,71,NA
404,24-03-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,29,126,NA
404,27-03-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,19,34,96,NA
404,04-03-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,18,33,69,NA
404,04-07-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,29,89,NA
404,04-10-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,16,29,96,NA
404,21-04-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,16,31,84,NA
404,23-04-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,16,31,157,NA
404,25-04-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,158,NA
404,28-04-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,30,187,NA
404,05-05-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,30,147,NA
404,05-07-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,30,163,NA
404,05-12-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,29,117,NA
404,14-05-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,29,192,NA
404,19-05-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,29,114,NA
404,22-05-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,28,97,NA
404,26-05-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,29,109,NA
404,28-05-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,15,29,92,NA
404,30-05-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,30,139,NA
404,06-03-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,128,NA
404,06-12-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,30,80,NA
404,17-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,29,172,NA
404,19-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,30,139,NA
404,21-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,30,130,NA
404,24-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,83,NA
404,26-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,50,NA
404,28-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,27,37,NA
404,07-02-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,29,33,NA
404,07-04-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,28,60,NA
404,07-07-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,28,30,NA
404,07-09-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,27,62,NA
404,14-07-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,30,76,NA
404,16-07-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,28,35,NA
404,18-07-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,86,NA
404,21-07-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,49,NA
404,23-07-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,49,NA
404,30-07-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,10,28,48,NA
404,08-04-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,27,46,NA
404,08-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,28,52,NA
404,08-11-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,9,27,56,NA
404,13-08-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,13,29,49,NA
404,18-08-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,28,50,NA
404,20-08-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,27,54,NA
404,22-08-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,29,45,NA
404,25-08-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,28,47,NA
404,09-02-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,14,28,51,NA
404,09-06-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,28,41,NA
404,09-09-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,27,54,NA
404,09-12-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,28,51,NA
404,16-09-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,29,64,NA
404,18-09-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,27,49,NA
404,20-09-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,31,206,NA
404,23-09-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,11,26,75,NA
404,10-10-14,Karnataka,Bangalore,"KHB Industrial Area, Near R.R. Founders, Yelahanka, Bangalore",Karnataka State Pollution Control Board,Industrial Area,12,29,85,NA
